Price,Close,High,Low,Open,Volume,Returns,MA20,MA50
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,
Date,,,,,,,,
2022-04-20,17136.55078125,17186.900390625,16978.94921875,17045.25,286100,0.010490244596548015,17465.4876953125,17132.4491015625
2022-04-21,17392.599609375,17414.69921875,17215.5,17234.599609375,285200,0.014941678252146096,17469.34267578125,17129.975078125
2022-04-22,17171.94921875,17315.30078125,17149.19921875,17242.75,262700,-0.012686452605167986,17465.6576171875,17129.1420703125
2022-04-25,16953.94921875,17054.30078125,16888.69921875,17009.05078125,275700,-0.012695122564301942,17452.217578125,17122.8860546875
2022-04-26,17200.80078125,17223.849609375,17064.44921875,17121.30078125,261100,0.014560121616207233,17454.6076171875,17117.6260546875
2022-04-27,17038.400390625,17110.69921875,16958.44921875,17073.349609375,265100,-0.009441443610115341,17445.42763671875,17106.2770703125
2022-04-28,17245.05078125,17322.5,17071.05078125,17189.5,312900,0.012128508890934642,17441.41513671875,17103.6830859375
2022-04-29,17102.55078125,17377.650390625,17053.25,17329.25,336200,-0.008263240381694681,17421.63017578125,17108.8780859375
2022-05-02,17069.099609375,17092.25,16917.25,16924.44921875,278200,-0.0019559171203674675,17401.84765625,17103.21109375
2022-05-04,16677.599609375,17132.849609375,16623.94921875,17096.599609375,310600,-0.022936183451936376,17352.20517578125,17090.3191015625
2022-05-05,16682.650390625,16945.69921875,16651.849609375,16854.75,265800,0.00030284821366977077,17283.66767578125,17077.8801171875
2022-05-06,16411.25,16484.19921875,16340.900390625,16415.55078125,300500,-0.0162684216398562,17206.36015625,17060.5791015625
2022-05-09,16301.849609375,16403.69921875,16142.099609375,16227.7001953125,288400,-0.006666182687180999,17131.0701171875,17042.4830859375
2022-05-10,16240.0498046875,16404.55078125,16197.2998046875,16248.900390625,283100,-0.003790968888092272,17061.095068359376,17025.44009765625
2022-05-11,16167.099609375,16318.75,15992.599609375,16270.0498046875,284300,-0.0044919933245182175,16980.232568359374,17007.51708984375
2022-05-12,15808.0,16041.9501953125,15735.75,16021.099609375,314900,-0.022211752141785834,16886.885107421876,16998.7180859375
2022-05-13,15782.150390625,16083.599609375,15740.849609375,15977.0,369100,-0.0016352232651188903,16799.477587890626,16981.1930859375
2022-05-16,15842.2998046875,15977.9501953125,15739.650390625,15845.099609375,217600,0.0038112305721171857,16717.81005859375,16962.16107421875
2022-05-17,16259.2998046875,16284.25,15900.7998046875,15912.599609375,295700,0.026321935902047233,16672.092529296875,16955.2280859375
2022-05-18,16240.2998046875,16399.80078125,16211.2001953125,16318.150390625,290400,-0.0011685620062508173,16636.175,16950.07306640625
2022-05-19,15809.400390625,15984.75,15775.2001953125,15917.400390625,313900,-0.026532725334179386,16569.81748046875,16941.35408203125
2022-05-20,16266.150390625,16283.0498046875,16003.849609375,16043.7998046875,252400,0.028891038794289337,16513.49501953125,16949.41408203125
2022-05-23,16214.7001953125,16414.69921875,16185.75,16290.9501953125,293800,-0.0031630222318707046,16465.632568359375,16953.43908203125
2022-05-24,16125.150390625,16262.7998046875,16078.599609375,16225.5498046875,249800,-0.005522754266735541,16424.192626953125,16949.03509765625
2022-05-25,16025.7998046875,16223.349609375,16006.9501953125,16196.349609375,243300,-0.006161219184365629,16365.442578125,16937.6530859375
2022-05-26,16170.150390625,16204.4501953125,15903.7001953125,16105.0,314300,0.009007387318995308,16322.030078125,16928.447109375
2022-05-27,16352.4501953125,16370.599609375,16221.9501953125,16296.599609375,274100,0.011273847198922216,16277.400048828125,16918.07009765625
2022-05-30,16661.400390625,16695.5,16506.150390625,16527.900390625,251400,0.018893205092962884,16255.342529296875,16918.03810546875
2022-05-31,16584.55078125,16690.75,16521.900390625,16578.44921875,651600,-0.004612433983534836,16231.115087890625,16910.22212890625
2022-06-01,16522.75,16649.19921875,16438.849609375,16594.400390625,249600,-0.0037264067061659745,16223.372607421876,16894.93611328125
2022-06-02,16628.0,16646.400390625,16443.05078125,16481.650390625,236000,0.006370004993115463,16220.640087890624,16885.14412109375
2022-06-03,16584.30078125,16793.849609375,16567.900390625,16761.650390625,245500,-0.002628050201467391,16229.292626953125,16870.52013671875
2022-06-06,16569.55078125,16610.94921875,16444.55078125,16530.69921875,233600,-0.0008893953501298846,16242.677685546874,16856.99814453125
2022-06-07,16416.349609375,16487.25,16347.099609375,16469.599609375,233800,-0.009245946006475991,16251.49267578125,16840.87013671875
2022-06-08,16356.25,16514.30078125,16293.349609375,16474.94921875,243500,-0.0036609606157923524,16260.9501953125,16824.93513671875
2022-06-09,16478.099609375,16492.80078125,16243.849609375,16263.849609375,205000,0.00744972774168895,16294.45517578125,16810.05712890625
2022-06-10,16201.7998046875,16324.7001953125,16172.599609375,16283.9501953125,189700,-0.016767698414100085,16315.437646484375,16787.587109375
2022-06-13,15774.400390625,15886.150390625,15684.0,15877.5498046875,225500,-0.026379749115209128,16312.04267578125,16753.1101171875
2022-06-14,15732.099609375,15858.0,15659.4501953125,15674.25,225400,-0.00268160945598539,16285.682666015626,16718.457109375
2022-06-15,15692.150390625,15783.650390625,15678.900390625,15729.25,183000,-0.0025393443813560568,16258.2751953125,16678.8911328125
2022-06-16,15360.599609375,15863.150390625,15335.099609375,15832.25,264700,-0.021128447854290244,16235.83515625,16625.0351171875
2022-06-17,15293.5,15400.400390625,15183.400390625,15272.650390625,342600,-0.00436829362663993,16187.20263671875,16571.757109375
2022-06-20,15350.150390625,15382.5,15191.099609375,15334.5,260000,0.0037042135956451006,16143.975146484376,16522.607109375
2022-06-21,15638.7998046875,15707.25,15419.849609375,15455.9501953125,262800,0.018804337854487096,16119.6576171875,16482.59208984375
2022-06-22,15413.2998046875,15565.400390625,15385.9501953125,15545.650390625,220900,-0.014419265085317434,16089.0326171875,16435.17109375
2022-06-23,15556.650390625,15628.4501953125,15367.5,15451.5498046875,259200,0.009300447519609234,16058.3576171875,16392.8051171875
2022-06-24,15699.25,15749.25,15619.4501953125,15657.400390625,219600,0.009166472588529428,16025.697607421875,16356.1841015625
2022-06-27,15832.0498046875,15927.4501953125,15815.5,15926.2001953125,210900,0.008458990377725017,15984.230078125,16323.31208984375
2022-06-28,15850.2001953125,15892.099609375,15710.150390625,15757.4501953125,251900,0.0011464333961117568,15947.512548828125,16296.8430859375
2022-06-29,15799.099609375,15861.599609375,15687.7998046875,15701.7001953125,444900,-0.0032239710103227903,15911.330029296874,16273.6520703125
2022-06-30,15780.25,15890.0,15728.849609375,15774.5,306000,-0.001193081241402827,15868.942529296875,16246.5260546875
2022-07-01,15752.0498046875,15793.9501953125,15511.0498046875,15703.7001953125,364100,-0.0017870563085186086,15827.32998046875,16213.71505859375
2022-07-04,15835.349609375,15852.349609375,15661.7998046875,15710.5,304300,0.005288188249805481,15790.619921875,16186.98306640625
2022-07-05,15810.849609375,16025.75,15785.4501953125,15909.150390625,254200,-0.0015471713984448465,15760.344921875,16164.12107421875
2022-07-06,15989.7998046875,16011.349609375,15800.900390625,15818.2001953125,288400,0.011318189707300252,15742.022412109374,16139.9010546875
2022-07-07,16132.900390625,16150.5,16045.9501953125,16113.75,264600,0.00894949203151052,15724.762451171875,16121.7910546875
2022-07-08,16220.599609375,16275.5,16157.900390625,16273.650390625,281100,0.005436047866567373,15725.70244140625,16101.30203125
2022-07-11,16216.0,16248.5498046875,16115.5,16136.150390625,255900,-0.00028356592763323363,15747.782421875,16083.571015625
2022-07-12,16058.2998046875,16158.75,16031.150390625,16126.2001953125,208600,-0.0097249750439381,15764.092431640625,16063.35501953125
2022-07-13,15966.650390625,16140.0,15950.150390625,16128.2001953125,233300,-0.005707292501522909,15777.817431640626,16049.13603515625
2022-07-14,15938.650390625,16070.849609375,15858.2001953125,16018.849609375,228600,-0.0017536552323109689,15806.719970703125,16034.25603515625
2022-07-15,16049.2001953125,16066.9501953125,15927.2998046875,16010.7998046875,205800,0.0069359576863876615,15844.50498046875,16027.0150390625
2022-07-18,16278.5,16287.9501953125,16142.2001953125,16151.400390625,227700,0.014287304158276504,15890.9224609375,16026.548046875
2022-07-19,16340.5498046875,16359.5,16187.0498046875,16187.0498046875,222600,0.003811764271124396,15926.0099609375,16028.558046875
2022-07-20,16520.849609375,16588.0,16490.94921875,16562.80078125,284400,0.01103388850696918,15981.387451171875,16035.633046875
2022-07-21,16605.25,16626.94921875,16483.900390625,16523.55078125,243600,0.005108719746296009,16033.817431640626,16051.578046875
2022-07-22,16719.44921875,16752.25,16610.900390625,16661.25,190900,0.006877295960614926,16084.827392578125,16070.3240234375
2022-07-25,16631.0,16706.05078125,16564.25,16662.55078125,211400,-0.005290199311757782,16124.77490234375,16086.09802734375
2022-07-26,16483.849609375,16636.099609375,16463.30078125,16632.900390625,208200,-0.00884795806776506,16156.457373046875,16090.5890234375
2022-07-27,16641.80078125,16653.44921875,16438.75,16475.349609375,185200,0.0095821774414373,16198.592431640625,16098.61904296875
2022-07-28,16929.599609375,16947.650390625,16746.25,16774.849609375,376300,0.017293731123692924,16256.059912109375,16121.02302734375
2022-07-29,17158.25,17172.80078125,17018.150390625,17079.5,436100,0.013505953826479233,16326.369921875,16138.86501953125
2022-08-01,17340.05078125,17356.25,17154.80078125,17243.19921875,381500,0.010595531668439406,16401.60498046875,16161.37203125
2022-08-02,17345.44921875,17390.150390625,17215.849609375,17310.150390625,333600,0.000311327663805816,16478.3349609375,16185.7780078125
2022-08-03,17388.150390625,17407.5,17225.849609375,17349.25,285400,0.002461808358865669,16548.252490234376,16213.02501953125
2022-08-04,17382.0,17490.69921875,17161.25,17463.099609375,325000,-0.0003537116074355806,16610.707470703124,16237.26201171875
2022-08-05,17397.5,17474.400390625,17348.75,17423.650390625,355300,0.0008917270739845495,16669.552490234375,16258.1630078125
2022-08-08,17525.099609375,17548.80078125,17359.75,17401.5,257000,0.007334364671648164,16735.007470703124,16275.4369921875
2022-08-10,17534.75,17566.099609375,17442.80078125,17566.099609375,312700,0.0005506610997998429,16808.82998046875,16294.4409765625
2022-08-11,17659.0,17719.30078125,17631.94921875,17711.650390625,311200,0.007085929368824795,16893.4474609375,16317.1659765625
2022-08-12,17698.150390625,17724.650390625,17597.849609375,17659.650390625,303900,0.0022170219505635025,16981.4224609375,16338.568984375
2022-08-16,17825.25,17839.099609375,17764.05078125,17797.19921875,0,0.007181519343531395,17070.224951171876,16363.38796875
2022-08-17,17944.25,17965.94921875,17833.349609375,17868.150390625,262800,0.006675923198833145,17153.512451171875,16390.881953125
2022-08-18,17956.5,17968.44921875,17852.05078125,17898.650390625,263900,0.0006826699360520383,17234.3099609375,16421.6849609375
2022-08-19,17758.44921875,17992.19921875,17710.75,17966.55078125,295600,-0.011029475746944017,17296.18994140625,16449.7289453125
2022-08-22,17490.69921875,17690.05078125,17467.349609375,17682.900390625,287600,-0.0150773300473388,17340.46240234375,16469.9809375
2022-08-23,17577.5,17625.55078125,17345.19921875,17357.349609375,285600,0.00496268217550444,17383.36494140625,16497.49494140625
2022-08-24,17604.94921875,17623.650390625,17499.25,17525.44921875,262000,0.001561611079505143,17432.06240234375,16534.10591796875
2022-08-25,17522.44921875,17726.5,17487.44921875,17679.0,230200,-0.004686182219266755,17483.9923828125,16569.91291015625
2022-08-26,17558.900390625,17685.849609375,17519.349609375,17619.30078125,266600,0.002080255529346653,17529.84736328125,16607.24791015625
2022-08-29,17312.900390625,17380.150390625,17166.19921875,17188.650390625,244900,-0.014009988924553851,17549.01240234375,16646.29392578125
2022-08-30,17759.30078125,17777.650390625,17401.5,17414.94921875,324700,0.02578426378902554,17579.06494140625,16695.60994140625
2022-09-01,17542.80078125,17695.599609375,17468.44921875,17485.69921875,308500,-0.012190795272107646,17589.20244140625,16739.46294921875
2022-09-02,17539.44921875,17643.849609375,17476.44921875,17598.400390625,256300,-0.0001910505934481499,17598.90244140625,16777.4759375
2022-09-05,17665.80078125,17683.150390625,17540.349609375,17546.44921875,230300,0.007203850071011875,17612.7849609375,16822.52595703125
2022-09-06,17655.599609375,17764.650390625,17587.650390625,17695.69921875,251200,-0.0005774531254664206,17626.46494140625,16864.50494140625
2022-09-07,17624.400390625,17650.75,17484.30078125,17519.400390625,354100,-0.0017671004916441913,17637.8099609375,16903.00794921875
2022-09-08,17798.75,17807.650390625,17691.94921875,17748.150390625,279800,0.009892512965589573,17651.49248046875,16942.341953125
2022-09-09,17833.349609375,17925.94921875,17786.0,17923.349609375,270300,0.0019439347917691308,17666.4224609375,16982.00494140625
2022-09-12,17936.349609375,17980.55078125,17889.150390625,17890.849609375,228200,0.005775695663245095,17680.28994140625,17024.74994140625
2022-09-13,18070.05078125,18088.30078125,18015.44921875,18044.44921875,259900,0.007454201929980142,17698.8849609375,17070.54595703125
2022-09-14,18003.75,18091.55078125,17771.150390625,17771.150390625,365900,-0.0036690976717561608,17707.8099609375,17115.5799609375
2022-09-15,17877.400390625,18096.150390625,17861.5,18046.349609375,289600,-0.007017960667916379,17704.46748046875,17156.4209765625
2022-09-16,17530.849609375,17820.05078125,17497.25,17796.80078125,468500,-0.019384853148544656,17683.1849609375,17190.8209765625
2022-09-19,17622.25,17667.19921875,17429.69921875,17540.650390625,258300,0.0052136885924867205,17676.375,17223.46998046875
2022-09-20,17816.25,17919.30078125,17744.400390625,17770.400390625,263100,0.011008809885230342,17692.6525390625,17257.13697265625
2022-09-21,17718.349609375,17838.69921875,17663.599609375,17766.349609375,245500,-0.005495005437451739,17699.69501953125,17287.09197265625
2022-09-22,17629.80078125,17722.75,17532.44921875,17609.650390625,284100,-0.004997577656902563,17700.93759765625,17315.36798828125
2022-09-23,17327.349609375,17642.150390625,17291.650390625,17593.849609375,390800,-0.017155677232420508,17691.1826171875,17340.748984375
2022-09-26,17016.30078125,17196.400390625,16978.30078125,17156.30078125,492000,-0.017951321762256445,17664.05263671875,17361.7419921875
2022-09-27,17007.400390625,17176.44921875,16942.349609375,17110.900390625,359900,-0.0005230508522044985,17648.77763671875,17383.1169921875
2022-09-28,16858.599609375,17037.599609375,16820.400390625,16870.55078125,323900,-0.00874917846539458,17603.742578125,17399.30498046875
2022-09-29,16818.099609375,17026.05078125,16788.599609375,16993.599609375,340000,-0.0024023347691036756,17567.50751953125,17410.09697265625
2022-09-30,17094.349609375,17187.099609375,16747.69921875,16798.05078125,376100,0.01642575596626905,17545.2525390625,17425.17296875
2022-10-03,16887.349609375,17114.650390625,16855.55078125,17102.099609375,278400,-0.012109264448790458,17506.32998046875,17432.50296875
2022-10-04,17274.30078125,17287.30078125,17117.30078125,17147.44921875,226000,0.02291367093271912,17487.2650390625,17445.883984375
2022-10-06,17331.80078125,17428.80078125,17315.650390625,17379.25,265500,0.0033286441360573793,17472.63505859375,17458.131015625
2022-10-07,17314.650390625,17337.349609375,17216.94921875,17287.19921875,216300,-0.0009895331040011834,17448.430078125,17471.8040234375
2022-10-10,17241.0,17280.150390625,17064.69921875,17094.349609375,234000,-0.00425364584114718,17418.81259765625,17486.94703125
2022-10-11,16983.55078125,17261.80078125,16950.30078125,17256.05078125,282600,-0.014932383199930399,17371.17265625,17493.78203125
2022-10-12,17123.599609375,17142.349609375,16960.05078125,17025.55078125,256000,0.008246145339619648,17323.85009765625,17497.66203125
2022-10-13,17014.349609375,17112.349609375,16956.94921875,17087.349609375,266400,-0.006380083772817624,17274.380078125,17494.7840234375
2022-10-14,17185.69921875,17348.55078125,17169.75,17322.30078125,227000,0.010070888003887335,17239.79501953125,17491.6969921875
2022-10-17,17311.80078125,17328.55078125,17098.55078125,17144.80078125,212200,0.007337586960815656,17228.842578125,17491.0240234375
2022-10-18,17486.94921875,17527.80078125,17434.05078125,17438.75,239500,0.010117285874136073,17222.0775390625,17493.0
2022-10-19,17512.25,17607.599609375,17472.849609375,17568.150390625,210500,0.0014468379208691928,17206.8775390625,17495.605
2022-10-20,17563.94921875,17584.150390625,17421.0,17423.099609375,249600,0.0029521745492440132,17199.15751953125,17498.933984375
2022-10-21,17576.30078125,17670.150390625,17520.75,17622.849609375,277700,0.0007032337856462956,17196.48251953125,17499.9580078125
2022-10-24,17730.75,17777.55078125,17707.400390625,17736.349609375,45000,0.008787356376761757,17216.6525390625,17503.8780078125
2022-10-25,17656.349609375,17811.5,17637.0,17808.30078125,251400,-0.004196122026705051,17248.65498046875,17503.825
2022-10-27,17736.94921875,17783.900390625,17654.5,17771.400390625,324600,0.004564907874966551,17285.132421875,17504.6009765625
2022-10-28,17786.80078125,17838.900390625,17723.69921875,17756.400390625,250000,0.002810605244745412,17331.54248046875,17503.8319921875
2022-10-31,18012.19921875,18022.80078125,17899.900390625,17910.19921875,227200,0.012672230395564199,17391.2474609375,17505.1909765625
2022-11-01,18145.400390625,18175.80078125,18060.150390625,18130.69921875,349900,0.007395053222392978,17443.8,17508.968984375
2022-11-02,18082.849609375,18178.75,18048.650390625,18177.900390625,270900,-0.003447197631545107,17503.575,17515.4569921875
2022-11-03,18052.69921875,18106.30078125,17959.19921875,17968.349609375,213000,-0.0016673473084335422,17542.494921875,17526.6969921875
2022-11-04,18117.150390625,18135.099609375,18017.150390625,18053.400390625,267900,0.003570168155688336,17581.76240234375,17537.49
2022-11-07,18202.80078125,18255.5,18064.75,18211.75,314800,0.004727586225111935,17626.169921875,17549.44703125
2022-11-09,18157.0,18296.400390625,18117.5,18288.25,307200,-0.002516139235956394,17671.969921875,17562.138046875
2022-11-10,18028.19921875,18103.099609375,17969.400390625,18044.349609375,256500,-0.007093725904609771,17724.20234375,17571.5240234375
2022-11-11,18349.69921875,18362.30078125,18259.349609375,18272.349609375,378500,0.017833173247033374,17785.50732421875,17592.26
2022-11-14,18329.150390625,18399.44921875,18311.400390625,18376.400390625,301400,-0.0011198455015547504,17851.24736328125,17603.6569921875
2022-11-15,18403.400390625,18427.94921875,18282.0,18362.75,250900,0.004050924260950772,17912.132421875,17620.868984375
2022-11-16,18409.650390625,18442.150390625,18344.150390625,18398.25,219300,0.0003396111515991951,17967.02490234375,17638.2730078125
2022-11-17,18343.900390625,18417.599609375,18312.94921875,18358.69921875,200500,-0.00357149639481924,18009.8724609375,17651.835
2022-11-18,18307.650390625,18394.599609375,18209.80078125,18382.94921875,198800,-0.00197613371355454,18049.64248046875,17664.876015625
2022-11-21,18159.94921875,18262.30078125,18133.349609375,18246.400390625,213800,-0.008067729540576885,18079.44248046875,17675.5869921875
2022-11-22,18244.19921875,18261.849609375,18137.69921875,18179.150390625,177700,0.00463933015368867,18112.83740234375,17684.4959765625
2022-11-23,18267.25,18325.400390625,18246.0,18325.19921875,178800,0.0012634580983039712,18139.66240234375,17693.173984375
2022-11-24,18484.099609375,18529.69921875,18294.25,18326.099609375,204000,0.011870949889830174,18181.04990234375,17704.128984375
2022-11-25,18512.75,18534.900390625,18445.099609375,18528.44921875,205900,0.0015500019600884762,18219.83994140625,17712.98296875
2022-11-28,18562.75,18614.25,18365.599609375,18430.55078125,206500,0.0027008413120686026,18258.63740234375,17724.16296875
2022-11-29,18618.05078125,18678.099609375,18552.150390625,18552.44921875,195300,0.00297912654375021,18288.92998046875,17738.9759765625
2022-11-30,18758.349609375,18816.05078125,18616.55078125,18625.69921875,345600,0.007535634625419174,18319.57744140625,17763.5259765625
2022-12-01,18812.5,18887.599609375,18778.19921875,18871.94921875,325000,0.002886735334004964,18356.0599609375,17787.3309765625
2022-12-02,18696.099609375,18781.94921875,18639.19921875,18752.400390625,254400,-0.006187396179402005,18388.22998046875,17804.92796875
2022-12-05,18701.05078125,18728.599609375,18591.349609375,18719.55078125,288400,0.00026482378562620035,18417.425,17824.5819921875
2022-12-06,18642.75,18654.900390625,18577.900390625,18600.650390625,217800,-0.0031175136590962937,18439.4224609375,17844.8409765625
2022-12-07,18560.5,18668.30078125,18528.400390625,18638.849609375,200500,-0.004411902750398933,18459.5974609375,17869.503984375
2022-12-08,18609.349609375,18625.0,18536.94921875,18570.849609375,202800,0.002631912360927746,18488.65498046875,17901.3649609375
2022-12-09,18496.599609375,18664.69921875,18410.099609375,18662.400390625,215800,-0.006058782405979346,18496.0,17931.1489453125
2022-12-12,18497.150390625,18521.55078125,18345.69921875,18402.150390625,193900,2.977743269738653e-05,18504.4,17963.9199609375
2022-12-13,18608.0,18617.25,18490.19921875,18524.400390625,187600,0.0059927938646799905,18514.62998046875,17999.71796875
2022-12-14,18660.30078125,18696.099609375,18632.900390625,18671.25,208000,0.002810661073194387,18527.1625,18031.0369921875
2022-12-15,18414.900390625,18652.900390625,18387.69921875,18614.400390625,183100,-0.013150934355333654,18530.7125,18061.5880078125
2022-12-16,18269.0,18440.94921875,18255.150390625,18319.099609375,277700,-0.00792295301794177,18528.77998046875,18081.4819921875
2022-12-19,18420.44921875,18431.650390625,18244.55078125,18288.099609375,154800,0.008289956688926514,18541.80498046875,18103.2549609375
2022-12-20,18385.30078125,18404.900390625,18202.650390625,18340.30078125,169000,-0.0019081205394395617,18548.86005859375,18124.66796875
2022-12-21,18199.099609375,18473.349609375,18162.75,18435.150390625,187600,-0.01012771964355863,18545.4525390625,18143.8299609375
2022-12-22,18127.349609375,18318.75,18068.599609375,18288.80078125,195700,-0.003942502735851727,18527.6150390625,18166.7059375
2022-12-23,17806.80078125,18050.44921875,17779.5,17977.650390625,221500,-0.01768316025411787,18492.317578125,18180.3699609375
2022-12-26,18014.599609375,18084.099609375,17774.25,17830.400390625,176700,0.011669632893506865,18464.91005859375,18200.3749609375
2022-12-27,18132.30078125,18149.25,17967.44921875,18089.80078125,214300,0.006533654614990558,18440.62255859375,18219.3069921875
2022-12-28,18122.5,18173.099609375,18068.349609375,18084.75,193900,-0.0005405150382313817,18408.830078125,18235.5209765625
2022-12-29,18191.0,18229.69921875,17992.80078125,18045.69921875,281100,0.00377983170092433,18377.755078125,18249.6019921875
2022-12-30,18105.30078125,18265.25,18080.30078125,18259.099609375,192000,-0.00471107793689185,18348.21513671875,18261.4630078125
2023-01-02,18197.44921875,18215.150390625,18086.5,18131.69921875,256100,0.005089583355357918,18323.03505859375,18274.1330078125
2023-01-03,18232.55078125,18251.94921875,18149.80078125,18163.19921875,208700,0.00192892762485819,18302.52509765625,18287.2580078125
2023-01-04,18042.94921875,18243.0,18020.599609375,18230.650390625,235200,-0.010399069487028845,18276.64755859375,18293.5019921875
2023-01-05,17992.150390625,18120.30078125,17892.599609375,18101.94921875,269900,-0.0028154392892826285,18245.78759765625,18300.2180078125
2023-01-06,17859.44921875,18047.400390625,17795.55078125,18008.05078125,238200,-0.007375503705446151,18213.930078125,18302.6680078125
2023-01-09,18101.19921875,18141.400390625,17936.150390625,17952.55078125,257200,0.013536251708490266,18194.13251953125,18308.9559765625
2023-01-10,17914.150390625,18127.599609375,17856.0,18121.30078125,283300,-0.010333504750958511,18159.4400390625,18306.995
2023-01-11,17895.69921875,17976.349609375,17824.349609375,17924.25,259900,-0.0010299775022909463,18121.2099609375,18302.0009765625
2023-01-12,17858.19921875,17945.80078125,17761.650390625,17920.849609375,227800,-0.00209547554088918,18093.37490234375,18297.50796875
2023-01-13,17956.599609375,17999.349609375,17774.25,17867.5,256700,0.005510095918388247,18077.7548828125,18295.5859765625
2023-01-16,17894.849609375,18049.650390625,17853.650390625,18033.150390625,206200,-0.003438847072569362,18051.47490234375,18291.1399609375
2023-01-17,18053.30078125,18072.05078125,17886.94921875,17922.80078125,219100,0.008854568511824201,18034.87490234375,18288.1499609375
2023-01-18,18165.349609375,18183.75,18032.44921875,18074.30078125,255800,0.006206556323560042,18033.18740234375,18288.316953125
2023-01-19,18107.849609375,18155.19921875,18063.75,18119.80078125,237800,-0.003165367099256078,18032.21240234375,18289.9099609375
2023-01-20,18027.650390625,18145.44921875,18016.19921875,18115.599609375,237200,-0.004428975305189153,18043.2548828125,18283.468984375
2023-01-23,18118.55078125,18162.599609375,18063.44921875,18118.44921875,202500,0.005042276095628795,18048.45244140625,18279.2569921875
2023-01-24,18118.30078125,18201.25,18078.650390625,18183.94921875,216900,-1.3798013043020418e-05,18047.75244140625,18273.555
2023-01-25,17891.94921875,18100.599609375,17846.150390625,18093.349609375,257200,-0.01249297962501228,18036.22490234375,18263.2009765625
2023-01-27,17604.349609375,17884.75,17493.55078125,17877.19921875,476300,-0.016074246906178757,18006.8923828125,18248.4099609375
2023-01-30,17648.94921875,17709.150390625,17405.55078125,17541.94921875,432400,0.0025334426073457816,17984.0748046875,18235.2359375
2023-01-31,17662.150390625,17735.69921875,17537.55078125,17731.44921875,398300,0.0007479862801675896,17957.30986328125,18225.2799609375
2023-02-01,17616.30078125,17972.19921875,17353.400390625,17811.599609375,512900,-0.0025959245256645946,17926.49736328125,18212.7219921875
2023-02-02,17610.400390625,17653.900390625,17445.94921875,17517.099609375,490100,-0.0003349392530399564,17904.869921875,18199.585
2023-02-03,17854.05078125,17870.30078125,17584.19921875,17721.75,424100,0.013835596307890219,17897.96494140625,18186.9840234375
2023-02-06,17764.599609375,17823.69921875,17698.349609375,17818.55078125,282500,-0.005010133160870178,17893.2224609375,18172.021015625
2023-02-07,17721.5,17811.150390625,17652.55078125,17790.099609375,354400,-0.0024261514654264627,17874.2375,18155.196015625
2023-02-08,17871.69921875,17898.69921875,17744.150390625,17750.30078125,291000,0.008475536424681795,17872.11494140625,18140.268984375
2023-02-09,17893.44921875,17916.900390625,17779.80078125,17885.5,260900,0.0012170079483646568,17872.00244140625,18122.9709765625
2023-02-10,17856.5,17876.94921875,17801.0,17847.55078125,232000,-0.0020649578680046465,17871.91748046875,18103.8509765625
2023-02-13,17770.900390625,17880.69921875,17719.75,17859.099609375,231300,-0.00479375070002519,17862.63251953125,18085.3469921875
2023-02-14,17929.849609375,17954.55078125,17800.05078125,17840.349609375,244500,0.0089443537049958,17864.38251953125,18069.92296875
2023-02-15,18015.849609375,18034.099609375,17853.80078125,17896.599609375,229300,0.004796470794436125,17862.5099609375,18057.3849609375
2023-02-16,18035.849609375,18134.75,18000.650390625,18094.75,230200,0.0011101336008929596,17856.0349609375,18046.891953125
2023-02-17,17944.19921875,18034.25,17884.599609375,17974.849609375,208100,-0.005081567689351307,17847.85244140625,18033.5889453125
2023-02-20,17844.599609375,18004.349609375,17818.400390625,17965.55078125,174600,-0.005550518480140765,17838.69990234375,18020.5489453125
2023-02-21,17826.69921875,17924.900390625,17800.30078125,17905.80078125,198200,-0.001003126492992057,17824.10732421875,18007.139921875
2023-02-22,17554.30078125,17772.5,17529.44921875,17755.349609375,204000,-0.015280363131582653,17795.90732421875,17986.0659375
2023-02-23,17511.25,17620.05078125,17455.400390625,17574.650390625,240800,-0.002452434977984641,17776.87236328125,17963.084921875
2023-02-24,17465.80078125,17599.75,17421.80078125,17591.349609375,209400,-0.002595429723749043,17769.944921875,17944.1029296875
2023-02-27,17392.69921875,17451.599609375,17299.0,17428.599609375,246400,-0.004185411445805309,17757.132421875,17926.5769140625
2023-02-28,17303.94921875,17440.44921875,17255.19921875,17383.25,420900,-0.0051027157362857345,17739.22236328125,17904.2469140625
2023-03-01,17450.900390625,17467.75,17345.25,17360.099609375,272900,0.008492348770636093,17730.95234375,17885.55890625
2023-03-02,17321.900390625,17445.80078125,17306.0,17421.5,310700,-0.007392168719804415,17716.52734375,17868.014921875
2023-03-03,17594.349609375,17644.75,17427.69921875,17451.25,356200,0.015728598629827895,17703.54228515625,17857.354921875
2023-03-06,17711.44921875,17799.94921875,17671.94921875,17680.349609375,362800,0.006655523618366965,17700.884765625,17855.447890625
2023-03-08,17754.400390625,17766.5,17602.25,17665.75,267000,0.0024250512391459367,17702.52978515625,17850.24390625
2023-03-09,17589.599609375,17772.349609375,17573.599609375,17772.05078125,262400,-0.009282249899975281,17688.4248046875,17839.3898828125
2023-03-10,17412.900390625,17451.5,17324.349609375,17443.80078125,235900,-0.010045664635585094,17664.39736328125,17825.197890625
